,medio,fecha,titulo
14151,cronista,2019-10-14 00:00:00,"Cristina Kirchner: ""Que las deudas las paguen más los que más se la llevaron"""
14155,cronista,2019-10-14 00:00:00,Estados Unidos presiona: quiere que Alberto mantenga la presión sobre la Venezuela de Maduro
14158,cronista,2019-10-14 00:00:00,"Kicillof cruzó a Macri tras el debate: ""No vamos a contestar provocaciones, vamos a dar abrazos"""
14162,cronista,2019-10-14 00:00:00,La muerte de Quiroga golpea el armado de Cambiemos en Neuquén
14163,cronista,2019-10-14 00:00:00,"Lavagna admitió que no se sintió ""cómodo"" en el debate"
14165,cronista,2019-10-14 00:00:00,Los cruces entre Macri y Alberto por la economía marcaron el primer debate presidencial
14166,cronista,2019-10-14 00:00:00,Macri aprovecha las críticas del debate para mostrarse con los jubilados
14167,cronista,2019-10-14 00:00:00,"Macri intentó incomodar con Venezuela, mientras Fernández reclamó soberanía"
14168,cronista,2019-10-14 00:00:00,"Macri, tras el cruce con Alberto F. en el debate: ""Los abuelos tienen celulares"""
14170,cronista,2019-10-14 00:00:00,"Pichetto sobre el debate: ""La imagen de Macri quedó más sólida"""
14187,cronista,2019-10-14 00:00:00,"Ecuador: como Macri, Lenin Moreno quiere un bono de empresas para descomprimir"
14207,la nación,2019-10-14 00:00:00,"Daniel Scioli tras el debate presidencial: ""En 2015 me dijeron que estaba mintiendo, pero estaba advirtiendo lo que Macri iba a hacer"""
14208,la nación,2019-10-14 00:00:00,Nicolás del Caño: críticas a los pactos entre macristas y kirchneristas
14209,la nación,2019-10-14 00:00:00,"José Luis Espert. Un ""ciudadano común"" con ideas antisistema"
14212,la nación,2019-10-14 00:00:00,Roberto Lavagna: el foco en la economía y el hambre
14213,la nación,2019-10-14 00:00:00,Mauricio Macri y Alberto Fernández polarizaron un debate cargado de acusaciones
14236,perfil,2019-10-14 00:00:00,Cómo será el último round de Macri “Balboa” vs. “Apollo” Fernández
14237,perfil,2019-10-14 00:00:00,Confianza y optimismo en el entorno de José Luis Espert tras el debate
14238,perfil,2019-10-14 00:00:00,"El debate de Alberto Fernández: Macri mentiroso, “no entiende” y guiños a Lavagna"
14239,perfil,2019-10-14 00:00:00,El esfuerzo de Nicolás del Caño por despegarse de la grieta: críticas para Macri y Fernández
14240,perfil,2019-10-14 00:00:00,Macri post debate: “bronca” con la “agresividad” de Fernández
14241,perfil,2019-10-14 00:00:00,Una doble de Cristina Kirchner apareció en Santa Fe durante el debate
14263,ambito financiero,2019-10-14 00:00:00,"Gioja apuntó a Macri por sus ""mentiras"" durante el debate presidencial"
14269,ambito financiero,2019-10-14 00:00:00,Cierra el 34° Encuentro de Mujeres con la elección de la próxima sede y posible cambio de nombre
14273,ambito financiero,2019-10-14 00:00:00,"Alberto Fernández analizó el debate: ""La diferencia con Macri es que yo dije la verdad"""
14274,ambito financiero,2019-10-14 00:00:00,"Pichetto: ""El debate fue muy rígido, con poca flexibilidad, pero hubo un ganador"""
14276,ambito financiero,2019-10-14 00:00:00,La Mesa de Enlace expresó su preocupación por las propuestas del PJ sobre el campo
14277,ambito financiero,2019-10-14 00:00:00,Polémica por el discurso antisindical de Espert en el debate: dardos a Moyano y Baradel
14286,ambito financiero,2019-10-14 00:00:00,"Roberto Lavagna admitió que estuvo incómodo: ""Cuesta aceptar la pelea permanente en los dos extremos de la grieta"""
14289,ambito financiero,2019-10-14 00:00:00,"Alberto Fernández: ""No hay crisis cíclicas en el país, hay crisis cuando gobiernan ellos"""
14290,ambito financiero,2019-10-14 00:00:00,"Macri: ""Ahora viene la creación de empleo y la mejora del salario"""
14291,ambito financiero,2019-10-14 00:00:00,Cristina Fernández dijo que la gente no quiere planes sino trabajo
14296,ambito financiero,2019-10-14 00:00:00,"Cristina, sobre Macri: ""No será de lo más 'chispita' para gobernar"""
14306,el popular,2019-10-14 00:00:00,"Alberto Fernández: ""Fracasamos como país en términos de federalismo"""
14311,el popular,2019-10-14 00:00:00,"La grieta sigue instalada, afirmó Roberto Lavagna"
14320,la izquierda diario,2019-10-14 00:00:00,"Para los medios, Del Caño fue uno de los que más se destacó en el debate presidencial"
14328,la izquierda diario,2019-10-14 00:00:00,"Aunque se borró contra la reforma jubilatoria, Scioli es un “modelo” para Alberto Fernández"
14331,la izquierda diario,2019-10-14 00:00:00,Con el rumbo fijo: Fernández sumó otro gobernador celeste y Macri se burló de los jubilados
14333,la izquierda diario,2019-10-14 00:00:00,Debate presidencial: Del Caño le marcó a Fernández su apoyo al gobernador Arcioni
14334,la izquierda diario,2019-10-14 00:00:00,Debate presidencial: Del Caño se plantó contra Macri y las falsas promesas de Alberto
14335,la izquierda diario,2019-10-14 00:00:00,Debate presidencial en Argentina: el candidato del Frente de Izquierda enfrentó a Macri y al candidato del peronismo
14336,la izquierda diario,2019-10-14 00:00:00,"Del Caño en el debate: ""Se tiene que terminar con la salud negocio"""
14337,la izquierda diario,2019-10-14 00:00:00,"Del Caño: ""en las calles de Quito se define la situación de América Latina"""
14338,la izquierda diario,2019-10-14 00:00:00,"Del Caño tras el debate: ""Hay que decir las cosas con claridad, Macri no hizo este desastre solo"""
14340,la izquierda diario,2019-10-14 00:00:00,En las calles de Quito se define la situación de América Latina aseguró el candidato presidencial del Frente de Izquierda
14350,la izquierda diario,2019-10-14 00:00:00,Nicolás del Caño cerró el debate dirigiéndose a la juventud
14351,la izquierda diario,2019-10-14 00:00:00,"Nicolás Del Caño: ""Quedó clara la coherencia y la postura del Frente de Izquierda Unidad"""
14358,la nación,2019-10-14 00:11:00,"Debate presidencial: la confusión de María Laura Santillán, el ""dedito acusador"" de Alberto Fernández y otras perlitas"
14359,la nación,2019-10-14 00:28:00,"Más que Macri o Fernández, una vidriera para los candidatos más chicos"
14362,la nación,2019-10-14 00:40:00,"Fernández rivalizó desde el arranque y su equipo coreó ""Alberto presidente"" en el camarín"
14378,la nación,2019-10-14 01:05:00,"Conforme, ahora Mauricio Macri apuesta a utilizar la ""arrogancia"" de Alberto"
14380,la nación,2019-10-14 01:55:00,El tierno gesto de Antonia Macri para recibir al Presidente tras el debate presidencial
14386,la nación,2019-10-14 09:40:00,"Pichetto: ""El problema es que Cristina Kirchner sigue hablando con Maduro y con Castro"""
14393,la nación,2019-10-14 11:18:00,"Bullrich sobre Alberto: ""Parece que se olvidó que estuvo en el gobierno más corrupto de la historia"""
14394,la nación,2019-10-14 11:18:00,"Miguel Ángel Pichetto: ""Es una pavada lo de mandar tropas a Venezuela"""
14395,la nación,2019-10-14 11:22:00,Mauricio Macri prometió medidas para extender el acceso a internet a 3 millones de hogares
14397,la nación,2019-10-14 11:35:00,Macri elevaría la confrontación en el segundo debate y apuntaría a la corrupción kirchnerista
14409,la nación,2019-10-14 12:43:00,Cristina Kirchner reaparece en la campaña con un acto en El Calafate
14419,la nación,2019-10-14 13:11:00,"Alberto Fernández le respondió a Macri por el ""dedito acusador"": ""Que se dedique a gobernar"""
14424,la nación,2019-10-14 14:45:00,"Roberto Lavagna, tras el debate: ""La grieta sigue claramente instalada"""
14432,la nación,2019-10-14 15:46:00,"Kicillof le contestó a Macri por las ""narcocapacitaciones en las escuelas"""
14436,la nación,2019-10-14 17:08:00,Luis Brandoni pidió a los argentinos residentes en España que voten por Macri
14440,la nación,2019-10-14 18:25:00,"Cristina Kirchner: ""Claro que las deudas se pagan, pero que la paguen los que más se llevaron"""
14444,la nación,2019-10-14 18:47:00,"Macri: ""Yo no les digo desde ningún atril lo que tienen que pensar"", los dejo vivir con libertad"""
14445,la nación,2019-10-14 18:47:00,"Mauricio Macri: ""Yo no les digo desde ningún atril lo que tienen que pensar, los dejo vivir con libertad"""
14452,la nación,2019-10-14 19:49:00,Neuquén: la muerte de Quiroga desató una pelea por las listas de Juntos por el Cambio
14457,la nación,2019-10-14 20:46:00,"Alberto Fernández dijo que, si lo eligen, no será ""presidente de los porteños, sino de la Argentina"""
14504,clarin,2019-10-15 00:00:00,Emmanuel Álvarez Agis viaja a Estados Unidos pero negó que sea en nombre de Alberto Fernández
14508,clarin,2019-10-15 00:00:00,"Mauricio Macri no va al coloquio de IDEA, pero saldrá por videoconferencia"
14536,clarin,2019-10-15 00:00:00,Mauricio Macri fue al velatorio de Cacho Castaña: “Fui a despedir a mi amigo”
14567,clarin,2019-10-15 00:00:00,Cuidar los dólares: ¿se cumple el pedido de Alberto Fernández a Macri?
14576,clarin,2019-10-15 00:00:00,Vendía objetos robados y quedará libre a cambio de terminar la secundaria
14578,clarin,2019-10-15 00:00:00,Alberto Fernández sigue la polémica con Mauricio Macri por los celulares: “Con usted los jubilados son pobres”
14579,clarin,2019-10-15 00:00:00,Alberto Fernández se solidarizó con dos opositoras a Lenin Moreno
14585,clarin,2019-10-15 00:00:00,El gobierno de Jair Bolsonaro volvió a respaldar a Mauricio Macri y acusa al kirchnerismo de apoyar dictaduras
14586,clarin,2019-10-15 00:00:00,Guerra de actos: Mauricio Macri busca llenar la 9 de Julio y Alberto Fernández va con Cristina Kirchner a La Pampa
14587,clarin,2019-10-15 00:00:00,La inesperada respuesta de un nene que desconcertó a Mauricio Macri en pleno acto
14588,clarin,2019-10-15 00:00:00,La Justicia desestimó un reclamo de Cristina Kirchner para apartar a un perito en la causa de Vialidad
14591,clarin,2019-10-15 00:00:00,"Mauricio Macri tras la frase que generó polémica: “Usé un mal ejemplo, todos sabemos que las mujeres administran mejor”"
14592,clarin,2019-10-15 00:00:00,Mauricio Macri sigue con las propuestas de campaña: su programa para “terminar con la droga en los barrios”
14593,clarin,2019-10-15 00:00:00,Mauricio Macri usó una polémica frase para criticar al kirchnerismo y Cristina lo cruzó: “Les dije que era machirulo”
14597,clarin,2019-10-15 00:00:00,Roberto Lavagna descarta acercarse a Alberto Fernández después del 10 de diciembre: “Soy presidente o nada”
14599,clarin,2019-10-15 00:00:00,"En el tramo final, tácticas antagónicas: Alberto Fernández cauto y Mauricio Macri hiperactivo"
14600,clarin,2019-10-15 00:00:00,Lo que no se vio del debate presidencial: del beso de Espert a las indicaciones detrás de cámara
14620,tiempo argentino,2019-10-15 00:00:00,El directorio del Conicet desmintió a Macri
14633,tiempo argentino,2019-10-15 00:00:00,Preocupación de Alberto y Cristina por dos jóvenes dirigentes políticas perseguidas en Ecuador
14643,página 12,2019-10-15 00:00:00,"""Es necesario reparar el daño en las subjetividades que produjo Cambiemos"" | Diego Tatián, doctor en Filosofía y docente"
14646,página 12,2019-10-15 00:00:00,"Capitanich: ""Vamos a buscar una reactivación muy fuerte junto a Alberto"" | Luego del contudente triunfo electoral en Chaco "
14650,página 12,2019-10-15 00:00:00,"Lavagna dijo que va a ser ""presidente o nada"""
14655,página 12,2019-10-15 00:00:00,El dedo que se anticipó a Alberto Fernández
14657,página 12,2019-10-15 00:00:00,El hashtag #Machirulo convirtió a Macri en tendencia
14660,página 12,2019-10-15 00:00:00,El Conicet desmintió a Macri
14793,infobae,2019-10-15 00:00:00,"De qué hablaron Alberto Fernández, Perotti y el intendente electo de Rosario"
14796,infobae,2019-10-15 00:00:00,Se suman al millón de Macri contra el ‘fantasma’ de la 125
14800,infobae,2019-10-15 00:00:00,El cambio de planes que ideó Gallardo para la revancha con Boca en la Bombonera
14814,infobae,2019-10-15 00:00:00,Coloquio de IDEA: ni Mauricio Macri ni Alberto Fernández viajarán a Mar del Plata al encuentro empresario
14820,infobae,2019-10-15 00:00:00,Lacunza le respondió a Alberto Fernández tras sus dichos sobre la deuda durante el debate presidencial
14824,infobae,2019-10-15 00:00:00,Reunión del FMI: Alberto Fernández envió sus propios “voceros” para hablar ante inversores en Washington
14839,infobae,2019-10-15 00:00:00,"Alberto Fernández continuó con el debate y le respondió a Mauricio Macri: “Con usted los jubilados son pobres, Presidente”"
14840,infobae,2019-10-15 00:00:00,"Alberto Fernández: “No soy el presidente de los porteños, soy el presidente de la Argentina”"
14841,infobae,2019-10-15 00:00:00,Baby Etchecopar: “En Alberto vi la dictadura de Maduro”
14842,infobae,2019-10-15 00:00:00,Cómo será “la marcha del millón” que prepara Juntos por el Cambio para el acto de Macri en el Obelisco antes del segundo debate presidencial
14843,infobae,2019-10-15 00:00:00,Cristina Kirchner se metió en la crisis de Ecuador y reclamó la libertad de dos dirigentes políticas cercanas al ex presidente Rafael Correa
14844,infobae,2019-10-15 00:00:00,El gobierno de Bolsonaro volvió a respaldar a Macri y acusó al kirchnerismo de impulsar dictaduras en la región
14847,infobae,2019-10-15 00:00:00,El nuevo apodo que usó Cristina Kirchner para burlarse de Mauricio Macri
14854,infobae,2019-10-15 00:00:00,Macri: “Esta carga impositiva es imposible para las familias y para las pymes”
14855,infobae,2019-10-15 00:00:00,Mauricio Macri ensaya con Durán Barba para el segundo debate y en el Gobierno hay expectativa por la marcha al Obelisco
14856,infobae,2019-10-15 00:00:00,Mauricio Macri pidió disculpas por una polémica frase y fue sorprendido por la respuesta de un nene
14857,infobae,2019-10-15 00:00:00,Miguel Ángel Pichetto: “Kicillof dice imbecilidades y después se arrepiente”
14858,infobae,2019-10-15 00:00:00,Una frase de Mauricio Macri generó polémica y Cristina Kirchner le volvió a decir “machirulo”
14859,infobae,2019-10-15 00:00:00,"Una posible ministra de Alberto Fernández criticó el gobierno de Cristina Kirchner: “Se terminó lastimando el nombre de las Madres de Plaza de Mayo"""
14871,infobae,2019-10-15 00:00:00,Neuquén: cedió parte de la ruta 7 por la rotura de un caño y se “tragó” un auto
14890,infobae,2019-10-15 00:00:00,El mensaje de Mauricio Macri por la muerte de Cacho Castaña
14936,cronista,2019-10-15 00:00:00,Guerra de herencias: Macri versus Cristina Kirchner
14937,cronista,2019-10-15 00:00:00,La herencia de Macri crea un desafío fiscal que excede al futuro gobierno
14941,cronista,2019-10-15 00:00:00,AFIP: cambio de criterio sobre el responsable de la factura A del restaurante
14943,cronista,2019-10-15 00:00:00,Alberto y Cristina celebran el 17 de octubre con gobernadores en La Pampa
14945,cronista,2019-10-15 00:00:00,"Cristina acusó de ""machirulo"" a Macri después de un exabrupto sobre las mujeres"
14953,cronista,2019-10-15 00:00:00,Lavagna se separa de Alberto e insiste: “Seré presidente o nada”
